asset_id,id1,latitude,longitude
SF27440,26428,-37.84399,144.70014
SF27441,26429,-37.84409,144.70024
SF27442,26430,-37.8442,144.70022
SF27443,26431,-37.84429,144.70007
SF27444,26432,-37.84428,144.70023
SF27445,26433,-37.84434,144.70037
SF27446,26434,-37.84436,144.70058
SF27447,26435,-37.84438,144.70079
SF27448,26436,-37.8444,144.70101
SF27449,26437,-37.8441,144.69986
SF27450,26438,-37.84405,144.69944
SF27451,26439,-37.84407,144.69963
SF27452,26440,-37.8438,144.69912
SF27453,26441,-37.84549,144.69956
SF27454,26442,-37.84537,144.69958
SF27455,26443,-37.84526,144.6996
SF27456,26444,-37.84503,144.69965
SF27457,26445,-37.84514,144.69962
SF27458,26446,-37.8456,144.70059
SF27459,26447,-37.84549,144.7006
SF27460,26448,-37.84537,144.70062
SF27461,26449,-37.84526,144.70064
SF27462,26450,-37.84515,144.70066
SF27463,26451,-37.84584,144.70068
SF27464,26452,-37.84586,144.7008
SF27465,26453,-37.84587,144.70092
SF27466,26454,-37.84588,144.70103
SF27467,26455,-37.8459,144.70118
SF27468,26456,-37.84591,144.70132
SF27469,26457,-37.84582,144.70147
SF27470,26458,-37.84569,144.7015
SF27471,26459,-37.84562,144.70151
SF27472,26460,-37.84544,144.70154
SF27473,26461,-37.84534,144.70155
SF27474,26462,-37.84517,144.70159
SF27475,26463,-37.83981,144.70047
SF27476,26464,-37.8399,144.70052
SF27477,26465,-37.83989,144.70061
SF27478,26466,-37.84694,144.68993
SF27479,26467,-37.84686,144.68983
SF27480,26468,-37.84681,144.68978
SF27481,26469,-37.84661,144.68954
SF27482,26470,-37.84635,144.68939
SF27483,26471,-37.84648,144.68948
SF27484,26472,-37.84575,144.68949
SF27485,26473,-37.84564,144.69002
SF27486,26474,-37.8456,144.68973
SF27487,26475,-37.84618,144.68939
SF27488,26476,-37.84566,144.68941
SF27489,26477,-37.84556,144.68933
SF27490,26478,-37.84557,144.69054
SF27491,26479,-37.84558,144.69067
SF27492,26480,-37.84597,144.69047
SF27493,26481,-37.84599,144.6906
SF27494,26482,-37.84612,144.69045
SF27495,26483,-37.84255,144.71981
SF27496,26484,-37.84261,144.72062
SF27497,26485,-37.84262,144.72071
SF27498,26486,-37.84263,144.72078
SF27499,26487,-37.84263,144.72084
SF27500,26488,-37.84223,144.7179
SF27501,26489,-37.84231,144.71695
SF27502,26490,-37.84229,144.71679
SF27503,26491,-37.84219,144.71542
SF27504,26492,-37.84215,144.71496
SF27505,26493,-37.84215,144.71508
SF27506,26494,-37.8421,144.71439
SF27507,26495,-37.84208,144.71411
SF27508,26496,-37.84206,144.71383
SF27509,26497,-37.84206,144.7138
SF27510,26498,-37.84205,144.71376
SF27511,26499,-37.84203,144.71352
SF27512,26500,-37.84203,144.71349
SF27513,26501,-37.84203,144.71347
SF27514,26502,-37.84202,144.71343
SF27515,26503,-37.84201,144.71333
SF27516,26504,-37.84201,144.71329
SF27517,26505,-37.84201,144.71325
SF27518,26506,-37.84202,144.71322
SF27519,26507,-37.84202,144.71319
SF27520,26508,-37.84203,144.71316
SF27521,26509,-37.84202,144.71312
SF27522,26510,-37.84201,144.71309
SF27523,26511,-37.842,144.71305
SF27524,26512,-37.84199,144.71303
SF27525,26513,-37.84196,144.71301
SF27526,26514,-37.84192,144.71299
SF27527,26515,-37.84284,144.72512
SF27528,26516,-37.843,144.72562
SF27529,26517,-37.84292,144.72541
SF27530,26518,-37.84288,144.72533
SF27531,26519,-37.84293,144.72546
SF27532,26520,-37.84295,144.72549
SF27533,26521,-37.85055,144.71018
SF27534,26522,-37.85034,144.71021
SF27535,26523,-37.85027,144.71022
SF27536,26524,-37.85021,144.71024
SF27537,26525,-37.85007,144.71026
SF27538,26526,-37.85002,144.71027
SF27539,26527,-37.84994,144.71028
SF27540,26528,-37.84987,144.71029
SF27541,26529,-37.84978,144.71031
SF27542,26530,-37.85027,144.70955
SF27543,26531,-37.85018,144.70957
SF27544,26532,-37.8501,144.70958
SF27545,26533,-37.85002,144.7096
SF27546,26534,-37.84994,144.70961
SF27547,26535,-37.84987,144.70963
SF27548,26536,-37.84978,144.70964
SF27549,26537,-37.8497,144.7096
SF27550,26538,-37.84967,144.70945
SF27551,26539,-37.84958,144.70947
SF27552,26540,-37.84961,144.7097
SF27553,26541,-37.84963,144.7099
SF27554,26542,-37.84965,144.70996
SF27555,26543,-37.84966,144.7101
SF27556,26544,-37.84882,144.71014
SF27557,26545,-37.84872,144.71015
SF27558,26546,-37.84856,144.71039
SF27559,26547,-37.84887,144.71061
SF27560,26548,-37.84888,144.71068
SF27561,26549,-37.84879,144.71073
SF27562,26550,-37.84879,144.71082
SF27563,26551,-37.84878,144.71104
SF27564,26552,-37.84877,144.71125
SF27565,26553,-37.849,144.71046
SF27566,26554,-37.84908,144.71044
SF27567,26555,-37.84887,144.7111
SF27568,26556,-37.84889,144.71153
SF27569,26557,-37.8488,144.71166
SF27570,26558,-37.84881,144.71181
SF27571,26559,-37.84893,144.71193
SF27572,26560,-37.84886,144.71223
SF27573,26561,-37.84884,144.71204
SF27574,26562,-37.84896,144.71212
SF27575,26563,-37.84889,144.71245
SF27576,26564,-37.84858,144.71284
SF27577,26565,-37.84843,144.7129
SF27578,26566,-37.8481,144.71226
SF27579,26567,-37.84807,144.71206
SF27580,26568,-37.848,144.71226
SF27581,26569,-37.84798,144.71204
SF27582,26570,-37.84804,144.71183
SF27583,26571,-37.84803,144.71163
SF27584,26572,-37.84984,144.7124
SF27585,26573,-37.84975,144.71239
SF27586,26574,-37.84995,144.71255
SF27587,26575,-37.85003,144.71253
SF27588,26576,-37.85011,144.71252
SF27589,26577,-37.85019,144.7125
SF27590,26578,-37.85027,144.71249
SF27591,26579,-37.85035,144.71248
SF27592,26580,-37.85058,144.71132
SF27593,26581,-37.8506,144.71147
SF27594,26582,-37.85052,144.71147
SF27595,26583,-37.85025,144.71151
SF27596,26584,-37.85019,144.71153
SF27597,26585,-37.84993,144.71146
SF27598,26586,-37.84988,144.71158
SF27599,26587,-37.84996,144.71157
SF27600,26588,-37.84983,144.71228
SF27601,26589,-37.8498,144.71204
SF27602,26590,-37.84973,144.71221
SF27603,26591,-37.8497,144.71198
SF27604,26592,-37.84967,144.71179
SF27605,26593,-37.84965,144.7116
SF27606,26594,-37.84964,144.7115
SF27607,26595,-37.84964,144.71143
SF27608,26596,-37.84969,144.71115
SF27609,26597,-37.84962,144.71131
SF27610,26598,-37.84974,144.71144
SF27611,26599,-37.84968,144.71096
SF27612,26600,-37.8496,144.71116
SF27613,26601,-37.84958,144.71098
SF27614,26602,-37.84955,144.71072
SF27615,26603,-37.84963,144.71062
SF27616,26604,-37.84953,144.71052
SF27617,26605,-37.84962,144.71047
SF27618,26606,-37.84938,144.71039
SF27619,26607,-37.84932,144.7104
SF27620,26608,-37.84916,144.71029
SF27621,26609,-37.84871,144.71007
SF27622,26610,-37.84881,144.71006
SF27623,26611,-37.84868,144.70983
SF27624,26612,-37.84878,144.70982
SF27625,26613,-37.84866,144.70967
SF27626,26614,-37.84876,144.70966
SF27627,26615,-37.84874,144.70945
SF27628,26616,-37.84865,144.70947
SF27629,26617,-37.84862,144.70923
SF27630,26618,-37.84863,144.70849
SF27631,26619,-37.84854,144.70858
SF27632,26620,-37.84851,144.70837
SF27633,26621,-37.84849,144.70819
SF27634,26622,-37.84858,144.70806
SF27635,26623,-37.8486,144.70827
SF27636,26624,-37.84847,144.70802
SF27637,26625,-37.84852,144.70755
SF27638,26626,-37.84851,144.70746
SF27639,26627,-37.84834,144.70792
SF27640,26628,-37.84841,144.70747
SF27641,26629,-37.84843,144.70765
SF27642,26630,-37.84833,144.7078
SF27643,26631,-37.84823,144.70782
SF27644,26632,-37.84814,144.70797
SF27645,26633,-37.84799,144.70787
SF27646,26634,-37.84786,144.70789
SF27647,26635,-37.84751,144.70796
SF27648,26636,-37.84739,144.70798
SF27649,26637,-37.84761,144.7084
SF27650,26638,-37.84764,144.70862
SF27651,26639,-37.84765,144.70887
SF27652,26640,-37.84768,144.70909
SF27653,26641,-37.84778,144.70909
SF27654,26642,-37.8477,144.70928
SF27655,26643,-37.84779,144.70933
SF27656,26644,-37.84783,144.70945
SF27657,26645,-37.84771,144.70934
SF27658,26646,-37.8477,144.70942
SF27659,26647,-37.84776,144.70975
SF27660,26648,-37.84787,144.70991
SF27661,26649,-37.84788,144.71002
SF27662,26650,-37.84789,144.71017
SF27666,26651,-37.84447,144.70477
SF27667,26652,-37.84448,144.7049
SF27668,26653,-37.84442,144.70515
SF27669,26654,-37.84439,144.70519
SF27670,26655,-37.84436,144.70527
SF27671,26656,-37.84432,144.70533
SF27672,26657,-37.84428,144.7054
SF27673,26658,-37.84387,144.70504
SF27674,26659,-37.84386,144.70494
SF27675,26660,-37.84385,144.70483
SF27676,26661,-37.8444,144.70413
SF27677,26662,-37.84442,144.70437
SF27678,26663,-37.84443,144.70442
SF27679,26664,-37.84446,144.70466
SF27680,26665,-37.84531,144.70662
SF27681,26666,-37.84523,144.70664
SF27682,26667,-37.84531,144.70646
SF27683,26668,-37.8453,144.70638
SF27684,26669,-37.84529,144.70627
SF27685,26670,-37.84527,144.70617
SF27686,26671,-37.84519,144.70622
SF27687,26672,-37.84527,144.70602
SF27688,26673,-37.84528,144.70592
SF27689,26674,-37.8452,144.70579
SF27690,26675,-37.84531,144.7058
SF27691,26676,-37.84535,144.70563
SF27692,26677,-37.84533,144.70571
SF27693,26678,-37.84538,144.70556
SF27694,26679,-37.84541,144.70549
SF27695,26680,-37.84532,144.70545
SF27696,26681,-37.84564,144.70532
SF27697,26682,-37.84559,144.70546
SF27698,26683,-37.84576,144.70541
SF27699,26684,-37.84583,144.70569
SF27700,26685,-37.84589,144.70556
SF27701,26686,-37.84596,144.70577
SF27702,26687,-37.84587,144.70588
SF27703,26688,-37.84589,144.70602
SF27704,26689,-37.84598,144.70594
SF27705,26690,-37.84591,144.7062
SF27706,26691,-37.84603,144.70635
SF27707,26692,-37.84605,144.70651
SF27708,26693,-37.84593,144.70645
SF27709,26694,-37.84588,144.70704
SF27710,26695,-37.84569,144.70708
SF27711,26696,-37.84603,144.70739
SF27712,26697,-37.84578,144.70735
SF27713,26698,-37.8459,144.70732
SF27714,26699,-37.8461,144.70743
SF27715,26700,-37.84612,144.70744
SF27716,26701,-37.84611,144.70751
SF27717,26702,-37.84619,144.70737
SF27718,26703,-37.84613,144.70756
SF27719,26704,-37.8462,144.70749
SF27720,26705,-37.84621,144.70762
SF27721,26706,-37.84624,144.70778
SF27722,26707,-37.84625,144.70789
SF27723,26708,-37.84626,144.70803
SF27724,26709,-37.84605,144.70815
SF27725,26710,-37.84616,144.70798
SF27726,26711,-37.84609,144.70794
SF27727,26712,-37.84617,144.70794
SF27728,26713,-37.84617,144.70783
SF27729,26714,-37.84615,144.70786
SF27730,26715,-37.8461,144.70807
SF27731,26716,-37.84608,144.7078
SF27732,26717,-37.84606,144.70765
SF27733,26718,-37.84955,144.70924
SF27734,26719,-37.84967,144.70937
SF27735,26720,-37.84964,144.70911
SF27736,26721,-37.84963,144.70905
SF27737,26722,-37.84961,144.70892
SF27738,26723,-37.84961,144.70883
SF27739,26724,-37.84964,144.70878
SF27740,26725,-37.84972,144.70875
SF27741,26726,-37.84968,144.70866
SF27742,26727,-37.84986,144.70874
SF27743,26728,-37.84985,144.70863
SF27744,26729,-37.8499,144.70871
SF27745,26730,-37.84989,144.70862
SF27746,26731,-37.85025,144.70869
SF27747,26732,-37.85019,144.70867
SF27748,26733,-37.85017,144.70857
SF27749,26734,-37.85008,144.7087
SF27750,26735,-37.85006,144.70859
SF27751,26736,-37.85003,144.70869
SF27752,26737,-37.85001,144.7086
SF27753,26738,-37.84948,144.70864
SF27754,26739,-37.84947,144.70855
SF27755,26740,-37.84956,144.70844
SF27756,26741,-37.84945,144.70834
SF27757,26742,-37.84943,144.70812
SF27758,26743,-37.84952,144.7081
SF27759,26744,-37.84954,144.70826
SF27760,26745,-37.84958,144.70858
SF27761,26746,-37.84951,144.708
SF27762,26747,-37.8495,144.70791
SF27763,26748,-37.84959,144.70769
SF27764,26749,-37.84973,144.70766
SF27765,26750,-37.84982,144.70764
SF27766,26751,-37.84992,144.70762
SF27767,26752,-37.84997,144.70762
SF27768,26753,-37.85017,144.70764
SF27769,26754,-37.85009,144.7076
SF27770,26755,-37.85013,144.70745
SF27771,26756,-37.84995,144.70752
SF27772,26757,-37.84934,144.70739
SF27773,26758,-37.84938,144.70688
SF27775,26759,-37.84811,144.70468
SF27776,26760,-37.84803,144.7047
SF27777,26761,-37.84805,144.70494
SF27778,26762,-37.84817,144.70515
SF27779,26763,-37.8481,144.70532
SF27780,26764,-37.84811,144.70545
SF27781,26765,-37.84802,144.70558
SF27782,26766,-37.84827,144.70561
SF27783,26767,-37.84783,144.70572
SF27784,26768,-37.84731,144.7057
SF27785,26769,-37.84744,144.70568
SF27786,26770,-37.84765,144.7059
SF27787,26771,-37.84766,144.70598
SF27788,26772,-37.84767,144.70603
SF27789,26773,-37.84767,144.70611
SF27790,26774,-37.84758,144.70589
SF27791,26775,-37.84758,144.70594
SF27792,26776,-37.84751,144.70591
SF27793,26777,-37.84752,144.70595
SF27794,26778,-37.84753,144.70602
SF27795,26779,-37.84753,144.70607
SF27796,26780,-37.84754,144.70616
SF27797,26781,-37.84756,144.70628
SF27798,26782,-37.84759,144.70601
SF27799,26783,-37.8476,144.70607
SF27800,26784,-37.84761,144.70614
SF27801,26785,-37.84762,144.70619
SF27802,26786,-37.84762,144.70625
SF27803,26787,-37.84756,144.70633
SF27804,26788,-37.84768,144.70626
SF27805,26789,-37.84769,144.7063
SF27806,26790,-37.84771,144.70638
SF27807,26791,-37.84771,144.70643
SF27808,26792,-37.84772,144.7065
SF27809,26793,-37.84763,144.70632
SF27810,26794,-37.84764,144.70638
SF27811,26795,-37.84764,144.70645
SF27812,26796,-37.84765,144.70652
SF27813,26797,-37.84766,144.70658
SF27814,26798,-37.84758,144.70653
SF27815,26799,-37.84757,144.70648
SF27816,26800,-37.84757,144.70642
SF27817,26801,-37.8474,144.70676
SF27818,26802,-37.84751,144.70674
SF27819,26803,-37.84717,144.70681
SF27820,26804,-37.84697,144.70713
SF27821,26805,-37.847,144.70698
SF27822,26806,-37.84683,144.70688
SF27823,26807,-37.84683,144.70701
SF27824,26808,-37.84684,144.70715
SF27825,26809,-37.84671,144.70718
SF27826,26810,-37.84671,144.70704
SF27827,26811,-37.84659,144.7072
SF27828,26812,-37.84659,144.70705
SF27829,26813,-37.84657,144.70692
SF27830,26814,-37.84647,144.70723
SF27831,26815,-37.84635,144.70724
SF27832,26816,-37.84598,144.70687
SF27833,26817,-37.84657,144.70574
SF27834,26818,-37.84647,144.70577
SF27835,26819,-37.84631,144.70614
SF27836,26820,-37.84556,144.7074
SF27837,26821,-37.84546,144.70741
SF27838,26822,-37.84572,144.70721
SF27839,26823,-37.84582,144.7072
SF27840,26824,-37.84563,144.70723
SF27841,26825,-37.84453,144.70122
SF27842,26826,-37.84458,144.70148
SF27843,26827,-37.84705,144.70363
SF27844,26828,-37.84564,144.70823
SF27845,26829,-37.84556,144.70824
SF27846,26830,-37.84573,144.70836
SF27847,26831,-37.84583,144.70819
SF27848,26832,-37.84592,144.70819
SF27849,26833,-37.84585,144.70833
SF27850,26834,-37.84596,144.70831
SF27851,26835,-37.84566,144.70836
SF27852,26836,-37.84546,144.70851
SF27853,26837,-37.84544,144.70863
SF27854,26838,-37.84543,144.70876
SF27855,26839,-37.84544,144.70889
SF27856,26840,-37.84545,144.709
SF27857,26841,-37.84545,144.70911
SF27858,26842,-37.8457,144.7092
SF27859,26843,-37.84558,144.70922
SF27860,26844,-37.84559,144.70932
SF27861,26845,-37.8457,144.7093
SF27862,26846,-37.84593,144.70926
SF27863,26847,-37.84605,144.70924
SF27864,26848,-37.8463,144.70919
SF27865,26849,-37.84617,144.70921
SF27866,26850,-37.84597,144.70915
SF27867,26851,-37.84617,144.70911
SF27868,26852,-37.84605,144.7083
SF27869,26853,-37.84647,144.70915
SF27870,26854,-37.84659,144.70914
SF27871,26855,-37.84675,144.70911
SF27872,26856,-37.84674,144.709
SF27873,26857,-37.84662,144.70888
SF27874,26858,-37.84661,144.70876
SF27875,26859,-37.84658,144.70852
SF27876,26860,-37.84657,144.70842
SF27877,26861,-37.84655,144.7083
SF27878,26862,-37.8465,144.70808
SF27879,26863,-37.84641,144.7081
SF27880,26864,-37.84636,144.7081
SF27881,26865,-37.84661,144.70819
SF27882,26866,-37.84671,144.70803
SF27883,26867,-37.84673,144.70816
SF27884,26868,-37.84682,144.70804
SF27885,26869,-37.84691,144.70804
SF27886,26870,-37.84693,144.70816
SF27887,26871,-37.84685,144.70815
SF27888,26872,-37.84711,144.70815
SF27889,26873,-37.84709,144.70803
SF27890,26874,-37.84725,144.70801
SF27891,26875,-37.84767,144.70821
SF27894,26876,-37.84468,144.67541
SF27895,26877,-37.84492,144.67537
SF27896,26878,-37.84509,144.67533
SF27897,26879,-37.84525,144.6753
SF27898,26880,-37.84542,144.67527
SF27899,26881,-37.8458,144.67521
SF27900,26882,-37.84563,144.67523
SF27901,26883,-37.84623,144.67513
SF27902,26884,-37.84639,144.6751
SF27903,26885,-37.84656,144.67507
SF27904,26886,-37.89335,144.68006
SF27905,26887,-37.89297,144.68004
SF27906,26888,-37.89327,144.68005
SF27907,26889,-37.89287,144.68002
SF27908,26890,-37.89283,144.68001
SF27909,26891,-37.89276,144.68
SF27910,26892,-37.89262,144.67996
SF27911,26893,-37.89251,144.68001
SF27912,26894,-37.89257,144.67997
SF27913,26895,-37.89254,144.67997
SF27914,26896,-37.89247,144.67995
SF27915,26897,-37.89246,144.67996
SF27916,26898,-37.89224,144.67995
SF27917,26899,-37.89231,144.67995
SF27921,26900,-37.88501,144.69916
SF27922,26901,-37.88509,144.69898
SF27923,26902,-37.88583,144.69831
SF27925,26903,-37.88471,144.69965
SF27926,26904,-37.88591,144.70017
SF27927,26905,-37.88565,144.70011
SF27928,26906,-37.88561,144.7001
SF27929,26907,-37.88553,144.70011
SF27930,26908,-37.88549,144.70011
SF27931,26909,-37.88544,144.70008
SF27932,26910,-37.88534,144.70016
SF27933,26911,-37.88529,144.70007
SF27934,26912,-37.88525,144.70007
SF27935,26913,-37.8852,144.70008
SF27936,26914,-37.8852,144.70003
SF27937,26915,-37.88518,144.69998
SF27938,26916,-37.88521,144.69966
SF27939,26917,-37.88523,144.69959
SF27940,26918,-37.88575,144.69845
SF27941,26919,-37.88563,144.69873
SF27942,26920,-37.88549,144.69901
SF27944,26921,-37.88685,144.69491
SF27945,26922,-37.88647,144.6957
SF27946,26923,-37.8864,144.69584
SF27947,26924,-37.88656,144.69586
SF27948,26925,-37.88698,144.69495
SF27949,26926,-37.887,144.69489
SF27950,26927,-37.88626,144.69617
SF27951,26928,-37.88624,144.69622
SF27952,26929,-37.88621,144.69627
SF27953,26930,-37.88665,144.69568
SF27954,26931,-37.88709,144.69477
SF27955,26932,-37.88705,144.69473
SF27956,26933,-37.88715,144.69471
SF27957,26934,-37.8871,144.69464
SF27958,26935,-37.88715,144.69457
SF27959,26936,-37.88733,144.69423
SF27960,26937,-37.88727,144.69425
SF27961,26938,-37.88723,144.69439
SF27962,26939,-37.8872,144.6945
SF27963,26940,-37.88716,144.69423
SF27964,26941,-37.88724,144.69407
SF27965,26942,-37.88732,144.6939
SF27966,26943,-37.89718,144.67978
SF27967,26944,-37.89714,144.67983
SF27968,26945,-37.89717,144.67993
SF27969,26946,-37.89717,144.67998
SF27970,26947,-37.89718,144.68003
SF27971,26948,-37.89718,144.68008
SF27972,26949,-37.89719,144.68014
SF27973,26950,-37.89724,144.6802
SF27974,26951,-37.89721,144.68032
SF27975,26952,-37.89723,144.68043
SF27976,26953,-37.89723,144.6805
SF27977,26954,-37.89724,144.68059
SF27978,26955,-37.89726,144.68065
SF27979,26956,-37.89726,144.68072
SF27980,26957,-37.89726,144.68078
SF27981,26958,-37.89728,144.68083
SF27982,26959,-37.89728,144.68089
SF27983,26960,-37.89729,144.68094
SF27984,26961,-37.8973,144.68099
SF27985,26962,-37.89733,144.68112
SF27986,26963,-37.89735,144.6813
SF27989,26964,-37.89753,144.68255
SF27990,26965,-37.89754,144.68262
SF27991,26966,-37.89756,144.68279
SF27992,26967,-37.89755,144.68302
SF27993,26968,-37.89757,144.68309
SF27994,26969,-37.89759,144.68323
SF27995,26970,-37.89759,144.68337
SF27996,26971,-37.89765,144.68362
SF27997,26972,-37.89769,144.68385
SF27998,26973,-37.8977,144.68402
SF27999,26974,-37.89771,144.6841
SF28000,26975,-37.89773,144.68435
SF28002,26976,-37.89858,144.69208
SF28003,26977,-37.89868,144.69222
SF28004,26978,-37.89888,144.69391
SF28005,26979,-37.89901,144.69493
SF28006,26980,-37.89914,144.69604
SF28007,26981,-37.89926,144.69783
SF28008,26982,-37.89954,144.69931
SF28009,26983,-37.89951,144.69908
SF28010,26984,-37.89956,144.70033
SF28011,26985,-37.89958,144.70042
SF28012,26986,-37.89964,144.70099
SF28013,26987,-37.89963,144.7009
SF28014,26988,-37.89962,144.70081
SF28015,26989,-37.89503,144.70134
SF28016,26990,-37.89517,144.70109
SF28017,26991,-37.89499,144.70136
SF28018,26992,-37.89499,144.70132
SF28019,26993,-37.89501,144.70133
SF28020,26994,-37.89477,144.70132
SF28021,26995,-37.89471,144.70131
SF28022,26996,-37.89117,144.7006
SF28023,26997,-37.88904,144.70049
SF28024,26998,-37.88896,144.70049
SF28025,26999,-37.88889,144.70049
SF28026,27000,-37.88882,144.70048
SF28027,27001,-37.88875,144.70048
SF28028,27002,-37.88876,144.70078
SF28029,27003,-37.88866,144.70077
SF28030,27004,-37.88858,144.70076
SF28031,27005,-37.88867,144.70048
SF28032,27006,-37.8886,144.70046
SF28033,27007,-37.88854,144.70046
SF28034,27008,-37.88846,144.70044
SF28035,27009,-37.88839,144.70044
SF28036,27010,-37.88824,144.70042
SF28037,27011,-37.88813,144.7004
SF28038,27012,-37.8881,144.70037
SF28039,27013,-37.88807,144.70032
SF28040,27014,-37.88642,144.70054
SF28041,27015,-37.88638,144.70049
SF28042,27016,-37.88576,144.70063
SF28043,27017,-37.88575,144.70069
SF28044,27018,-37.88578,144.70078
SF28045,27019,-37.88579,144.70083
SF28046,27020,-37.88583,144.70112
SF28047,27021,-37.88588,144.70149
SF28048,27022,-37.88596,144.70163
SF28049,27023,-37.88595,144.7009
SF28050,27024,-37.88593,144.70081
SF28051,27025,-37.88591,144.70051
SF28052,27026,-37.88612,144.70014
SF28054,27027,-37.88717,144.70032
SF28055,27028,-37.88759,144.70037
SF28056,27029,-37.88771,144.70036
SF28057,27030,-37.88775,144.70032
SF28062,27031,-37.89237,144.68127
SF28063,27032,-37.89241,144.68122
SF28064,27033,-37.89245,144.68113
SF28065,27034,-37.89243,144.68107
SF28066,27035,-37.89181,144.68225
SF28067,27036,-37.89178,144.68233
SF28068,27037,-37.89174,144.68268
SF28069,27038,-37.89165,144.68289
SF28070,27039,-37.89152,144.68317
SF28071,27040,-37.89148,144.68327
SF28072,27041,-37.89141,144.68343
SF28073,27042,-37.89138,144.68347
SF28074,27043,-37.89138,144.68362
SF28075,27044,-37.89125,144.6837
SF28076,27045,-37.89233,144.68307
SF28077,27046,-37.89213,144.6835
SF28078,27047,-37.89224,144.68324
SF28079,27048,-37.89227,144.68318
SF28082,27049,-37.89178,144.68465
SF28083,27050,-37.89162,144.68487
SF28084,27051,-37.89144,144.6853
SF28085,27052,-37.8913,144.68559
SF28086,27053,-37.89115,144.68589
SF28087,27054,-37.89112,144.68598
SF28088,27055,-37.89109,144.68606
SF28089,27056,-37.89103,144.68618
SF28090,27057,-37.89098,144.68626
SF28091,27058,-37.89088,144.68648
SF28092,27059,-37.89079,144.68672
SF28093,27060,-37.89074,144.68678
SF28094,27061,-37.89063,144.6871
SF28095,27062,-37.89057,144.68719
SF28099,27063,-37.89001,144.68809
SF28100,27064,-37.88997,144.68819
SF28101,27065,-37.88995,144.68823
SF28102,27066,-37.89015,144.6881
SF28103,27067,-37.89009,144.68824
SF28104,27068,-37.89002,144.68841
SF28105,27069,-37.88996,144.68845
SF28106,27070,-37.88999,144.68849
SF28107,27071,-37.88995,144.68855
SF28108,27072,-37.88972,144.68906
SF28109,27073,-37.88914,144.68846
SF28110,27074,-37.88921,144.68851
SF28111,27075,-37.88932,144.68854
SF28112,27076,-37.88936,144.68856
SF28113,27077,-37.88942,144.68859
SF28114,27078,-37.88945,144.68862
SF28115,27079,-37.88949,144.68865
SF28116,27080,-37.88956,144.6887
SF28117,27081,-37.88961,144.68873
SF28118,27082,-37.88965,144.68875
SF28119,27083,-37.88934,144.68743
SF28120,27084,-37.88964,144.68888
SF28121,27085,-37.8896,144.68897
SF28122,27086,-37.88953,144.68912
SF28123,27087,-37.88951,144.68916
SF28124,27088,-37.88944,144.68931
SF28125,27089,-37.88941,144.68938
SF28126,27090,-37.88938,144.68945
SF28127,27091,-37.88921,144.68957
SF28128,27092,-37.88909,144.68948
SF28129,27093,-37.88882,144.68934
SF28130,27094,-37.88926,144.6897
SF28131,27095,-37.88919,144.68984
SF28132,27096,-37.88917,144.68988
SF28133,27097,-37.88909,144.69007
SF28134,27098,-37.88906,144.69014
SF28135,27099,-37.88903,144.6902
SF28136,27100,-37.88895,144.69034
SF28137,27101,-37.88884,144.69062
SF28138,27102,-37.88879,144.69069
SF28139,27103,-37.88876,144.69079
SF28140,27104,-37.88871,144.69088
SF28141,27105,-37.88859,144.69112
SF28142,27106,-37.88881,144.68927
SF28156,27107,-37.88813,144.69242
SF28157,27108,-37.88806,144.69258
SF28166,27109,-37.88606,144.69695
SF28167,27110,-37.88593,144.69716
SF28168,27111,-37.88589,144.69724
SF28169,27112,-37.88631,144.69725
SF28170,27113,-37.88625,144.69737
SF28171,27114,-37.88621,144.69741
SF28172,27115,-37.88377,144.70166
SF28173,27116,-37.88363,144.70203
SF28174,27117,-37.88356,144.70218
SF28175,27118,-37.88409,144.70202
SF28176,27119,-37.88406,144.70205
SF28177,27120,-37.88404,144.70209
SF28178,27121,-37.88401,144.70215
SF28179,27122,-37.88397,144.70222
SF28180,27123,-37.88394,144.70231
SF28181,27124,-37.88387,144.70245
SF28182,27125,-37.88385,144.70248
SF28183,27126,-37.88383,144.7025
SF28184,27127,-37.88383,144.70254
SF28185,27128,-37.88381,144.70258
SF28186,27129,-37.88368,144.70289
SF28187,27130,-37.88368,144.70284
SF28188,27131,-37.88374,144.70271
SF28190,27132,-37.88349,144.70328
SF28191,27133,-37.88348,144.70331
SF28192,27134,-37.88346,144.70334
SF28193,27135,-37.88345,144.70337
SF28194,27136,-37.88343,144.7034
SF28195,27137,-37.8834,144.70344
SF28196,27138,-37.8834,144.70347
SF28197,27139,-37.88339,144.70351
SF28198,27140,-37.88334,144.70361
SF28200,27141,-37.86817,144.75697
SF28201,27142,-37.86813,144.75713
SF28202,27143,-37.86811,144.7572
SF28203,27144,-37.86809,144.75728
SF28204,27145,-37.86796,144.72488
SF28205,27146,-37.87174,144.72624
SF28206,27147,-37.87168,144.72635
SF28207,27148,-37.87117,144.72649
SF28208,27149,-37.8657,144.73314
SF28209,27150,-37.86567,144.73309
SF28210,27151,-37.86558,144.73304
SF28211,27152,-37.86547,144.73296
SF28212,27153,-37.8653,144.7328
SF28213,27154,-37.86522,144.73275
SF28214,27155,-37.8648,144.73243
SF28215,27156,-37.86477,144.7324
SF28216,27157,-37.86459,144.73226
SF28217,27158,-37.86454,144.7322
SF28218,27159,-37.86451,144.73216
SF28219,27160,-37.86438,144.73213
SF28220,27161,-37.86433,144.73208
SF28221,27162,-37.86412,144.7319
SF28222,27163,-37.86407,144.73186
